county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Carroll,TEMPLE CITY (650),State Senate,30,Republican,BILL HEMBREE,37,1,10,0
Carroll,BONNER (714A3),State Senate,30,Republican,BILL HEMBREE,19,13,3,0
Carroll,BOWDON (1111),State Senate,30,Republican,BILL HEMBREE,15,2,11,0
Carroll,BOWDON JUNCTION (1496),State Senate,30,Republican,BILL HEMBREE,19,2,1,0
Carroll,BURWELL (1371),State Senate,30,Republican,BILL HEMBREE,9,1,0,0
Carroll,CENTER POINT (1152),State Senate,30,Republican,BILL HEMBREE,58,11,3,0
Carroll,CLEM (1483),State Senate,30,Republican,BILL HEMBREE,28,13,5,0
Carroll,COUNTY ADMIN BLDG (714A5),State Senate,30,Republican,BILL HEMBREE,30,16,6,0
Carroll,EAST CARROLLTON REC (714A2),State Senate,30,Republican,BILL HEMBREE,16,11,5,0
Carroll,EMC (714BN),State Senate,30,Republican,BILL HEMBREE,26,7,2,0
Carroll,KANSAS (1006),State Senate,30,Republican,BILL HEMBREE,19,4,2,0
Carroll,MT ZION (1240),State Senate,30,Republican,BILL HEMBREE,26,2,1,0
Carroll,NEW HOPE (716),State Senate,30,Republican,BILL HEMBREE,12,1,0,0
Carroll,OAK GROVE (715),State Senate,30,Republican,BILL HEMBREE,17,4,2,0
Carroll,OLD CAMP CHURCH (714BW),State Senate,30,Republican,BILL HEMBREE,31,6,1,0
Carroll,ROOPVILLE (713),State Senate,30,Republican,BILL HEMBREE,28,1,2,0
Carroll,SANDHILL (1122),State Senate,30,Republican,BILL HEMBREE,35,8,9,0
Carroll,TABERNACLE CHURCH (714A6),State Senate,30,Republican,BILL HEMBREE,22,1,3,0
Carroll,BETHANY (501),State Senate,30,Republican,BILL HEMBREE,22,9,0,0
Carroll,TEMPLE COUNTY (649),State Senate,30,Republican,BILL HEMBREE,36,13,9,0
Carroll,TYUS (1533),State Senate,30,Republican,BILL HEMBREE,36,1,1,0
Carroll,UNIVERSITY OF W. GA (714A4),State Senate,30,Republican,BILL HEMBREE,21,7,3,0
Carroll,V R COUNTY NORTH (641),State Senate,30,Republican,BILL HEMBREE,44,9,15,0
Carroll,V R COUNTY SOUTH (640),State Senate,30,Republican,BILL HEMBREE,47,3,12,0
Carroll,VILLA RICA CITY (642),State Senate,30,Republican,BILL HEMBREE,42,2,16,0
Carroll,WEST CARROLLTON (714A1),State Senate,30,Republican,BILL HEMBREE,8,1,3,0
Carroll,CLEM (1483),State Senate,30,Republican,MIKE DUGAN,172,55,3,0
Carroll,COUNTY ADMIN BLDG (714A5),State Senate,30,Republican,MIKE DUGAN,81,35,8,0
Carroll,EAST CARROLLTON REC (714A2),State Senate,30,Republican,MIKE DUGAN,61,20,6,0
Carroll,EMC (714BN),State Senate,30,Republican,MIKE DUGAN,50,23,1,0
Carroll,KANSAS (1006),State Senate,30,Republican,MIKE DUGAN,69,5,1,0
Carroll,MT ZION (1240),State Senate,30,Republican,MIKE DUGAN,57,10,4,0
Carroll,NEW HOPE (716),State Senate,30,Republican,MIKE DUGAN,39,6,0,0
Carroll,OAK GROVE (715),State Senate,30,Republican,MIKE DUGAN,100,8,3,0
Carroll,OLD CAMP CHURCH (714BW),State Senate,30,Republican,MIKE DUGAN,151,42,4,0
Carroll,ROOPVILLE (713),State Senate,30,Republican,MIKE DUGAN,105,9,6,0
Carroll,SANDHILL (1122),State Senate,30,Republican,MIKE DUGAN,125,26,10,0
Carroll,TABERNACLE CHURCH (714A6),State Senate,30,Republican,MIKE DUGAN,85,46,9,0
Carroll,TEMPLE CITY (650),State Senate,30,Republican,MIKE DUGAN,57,3,7,0
Carroll,TEMPLE COUNTY (649),State Senate,30,Republican,MIKE DUGAN,46,3,5,0
Carroll,TYUS (1533),State Senate,30,Republican,MIKE DUGAN,103,19,1,0
Carroll,UNIVERSITY OF W. GA (714A4),State Senate,30,Republican,MIKE DUGAN,160,85,2,0
Carroll,V R COUNTY NORTH (641),State Senate,30,Republican,MIKE DUGAN,66,4,6,0
Carroll,V R COUNTY SOUTH (640),State Senate,30,Republican,MIKE DUGAN,59,5,6,0
Carroll,VILLA RICA CITY (642),State Senate,30,Republican,MIKE DUGAN,62,4,8,0
Carroll,WEST CARROLLTON (714A1),State Senate,30,Republican,MIKE DUGAN,14,13,5,0
Carroll,BETHANY (501),State Senate,30,Republican,MIKE DUGAN,76,26,5,0
Carroll,BONNER (714A3),State Senate,30,Republican,MIKE DUGAN,175,63,8,0
Carroll,BOWDON (1111),State Senate,30,Republican,MIKE DUGAN,182,16,3,0
Carroll,BOWDON JUNCTION (1496),State Senate,30,Republican,MIKE DUGAN,59,3,0,0
Carroll,BURWELL (1371),State Senate,30,Republican,MIKE DUGAN,102,13,5,0
Carroll,CENTER POINT (1152),State Senate,30,Republican,MIKE DUGAN,111,16,8,0
Douglas,EPHESUS BAPTIST CHUR,State Senate,30,Republican,MIKE DUGAN,82,10,4,0
Douglas,BRIGHT STAR,State Senate,30,Republican,BILL HEMBREE,123,23,27,0
Douglas,DORSETT SHOALS,State Senate,30,Republican,BILL HEMBREE,94,34,48,0
Douglas,EPHESUS BAPTIST CHUR,State Senate,30,Republican,BILL HEMBREE,263,42,59,0
Douglas,FAIRPLAY M S,State Senate,30,Republican,BILL HEMBREE,209,29,52,0
Douglas,MIRROR LAKE ELEMENTA,State Senate,30,Republican,BILL HEMBREE,133,23,45,0
Douglas,FAIRPLAY M S,State Senate,30,Republican,MIKE DUGAN,54,4,10,0
Douglas,MIRROR LAKE ELEMENTA,State Senate,30,Republican,MIKE DUGAN,58,9,3,0
Douglas,BILL ARP,State Senate,30,Republican,MIKE DUGAN,38,13,11,0
Douglas,BRIGHT STAR,State Senate,30,Republican,MIKE DUGAN,23,3,1,0
Douglas,DORSETT SHOALS,State Senate,30,Republican,MIKE DUGAN,29,6,10,0
Douglas,BILL ARP,State Senate,30,Republican,BILL HEMBREE,187,70,65,0
Paulding,AUSTIN MIDDLE SCHOOL,State Senate,30,Republican,MIKE DUGAN,23,10,16,0
Paulding,CARL SCOGGINS MID SC,State Senate,30,Republican,MIKE DUGAN,30,4,9,0
Paulding,AUSTIN MIDDLE SCHOOL,State Senate,30,Republican,BILL HEMBREE,36,22,32,0
Paulding,CARL SCOGGINS MID SC,State Senate,30,Republican,BILL HEMBREE,36,9,16,0
Paulding,NEBO ELEMENTARY SCH,State Senate,30,Republican,BILL HEMBREE,49,6,19,0
Paulding,TAYLOR FARM PARK,State Senate,30,Republican,BILL HEMBREE,87,11,31,0
Paulding,NEBO ELEMENTARY SCH,State Senate,30,Republican,MIKE DUGAN,21,10,6,0
Paulding,TAYLOR FARM PARK,State Senate,30,Republican,MIKE DUGAN,32,6,22,0
