county,precinct,office,district,party,candidate,votes,advance_in_person_1,absentee_by_mail,election_day,provisional,advance_in_person_2
Fulton,08M,State School Superintendent - REP,,REP,RICHARD L. WOODS,73,3,3,55,0,12
Fulton,08N1,State School Superintendent - REP,,REP,RICHARD L. WOODS,40,0,3,34,0,3
Fulton,08N2,State School Superintendent - REP,,REP,RICHARD L. WOODS,70,1,8,45,0,16
Fulton,08P,State School Superintendent - REP,,REP,RICHARD L. WOODS,16,3,0,13,0,0
Fulton,09A,State School Superintendent - REP,,REP,RICHARD L. WOODS,22,1,0,18,0,3
Fulton,09B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,09C,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,09D,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,09E,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,09F,State School Superintendent - REP,,REP,RICHARD L. WOODS,130,1,0,115,0,14
Fulton,09G1,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,09G2,State School Superintendent - REP,,REP,RICHARD L. WOODS,15,0,0,14,0,1
Fulton,09H,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,4,0,0
Fulton,09I,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,1,0,0,0,0
Fulton,09K,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,09L,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,09M,State School Superintendent - REP,,REP,RICHARD L. WOODS,11,0,1,10,0,0
Fulton,10A,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,10B,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,10C,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,10D,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,10E,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,10F,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,10G,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,1,2,0,0
Fulton,10H,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,0,0,4,0,1
Fulton,10I,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,10J,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,10K,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,10L,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,4,0,0
Fulton,10M,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,4,0,0
Fulton,10P,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,10R,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,11B,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,3,0,1
Fulton,11C,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,0,0,4,0,1
Fulton,11E1,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,1,3,0,0
Fulton,11E2,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,11E3,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,11G,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,1,0,0,0,0
Fulton,11H,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,11J,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,11K,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,1,0,1,0,1
Fulton,11M,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,3,0,1
Fulton,11N,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,1,0,0,0,0
Fulton,11P,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,11R,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12A,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,12B,State School Superintendent - REP,,REP,RICHARD L. WOODS,7,0,0,7,0,0
Fulton,12C,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,12D,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,1,0,1
Fulton,12E1,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12F,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12G,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,12H,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,1,1,0,0
Fulton,12I,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12J,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,12K,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12L,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12M,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12N,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,12S,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,12T,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,AP01A,State School Superintendent - REP,,REP,RICHARD L. WOODS,53,1,0,48,0,4
Fulton,AP01B,State School Superintendent - REP,,REP,RICHARD L. WOODS,7,0,0,7,0,0
Fulton,AP01C,State School Superintendent - REP,,REP,RICHARD L. WOODS,58,3,4,49,0,2
Fulton,AP01D,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,1,0,9,0,0
Fulton,AP02B,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,0,1,9,0,0
Fulton,AP03,State School Superintendent - REP,,REP,RICHARD L. WOODS,15,0,0,14,0,1
Fulton,AP04A,State School Superintendent - REP,,REP,RICHARD L. WOODS,100,1,8,89,0,2
Fulton,AP04B,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,0,0,10,0,0
Fulton,AP05,State School Superintendent - REP,,REP,RICHARD L. WOODS,148,0,3,125,0,20
Fulton,AP06,State School Superintendent - REP,,REP,RICHARD L. WOODS,47,0,0,46,0,1
Fulton,AP07A,State School Superintendent - REP,,REP,RICHARD L. WOODS,95,5,4,77,0,9
Fulton,AP07B,State School Superintendent - REP,,REP,RICHARD L. WOODS,44,1,1,36,0,6
Fulton,AP09A,State School Superintendent - REP,,REP,RICHARD L. WOODS,97,1,4,78,1,13
Fulton,AP09B,State School Superintendent - REP,,REP,RICHARD L. WOODS,11,0,0,10,0,1
Fulton,AP021,State School Superintendent - REP,,REP,RICHARD L. WOODS,86,0,2,79,0,5
Fulton,AP022,State School Superintendent - REP,,REP,RICHARD L. WOODS,53,0,6,44,0,3
Fulton,AP10,State School Superintendent - REP,,REP,RICHARD L. WOODS,23,1,0,22,0,0
Fulton,AP12A,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,0,0,8,0,1
Fulton,AP12B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,AP12C,State School Superintendent - REP,,REP,RICHARD L. WOODS,38,2,1,33,0,2
Fulton,AP13,State School Superintendent - REP,,REP,RICHARD L. WOODS,28,0,0,26,0,2
Fulton,AP14,State School Superintendent - REP,,REP,RICHARD L. WOODS,87,0,2,77,0,8
Fulton,CH01,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,1,0,1,0,0
Fulton,CH02,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,4,0,0
Fulton,CH03,State School Superintendent - REP,,REP,RICHARD L. WOODS,12,0,0,12,0,0
Fulton,CH04A,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,0,0,9,0,0
Fulton,CH05,State School Superintendent - REP,,REP,RICHARD L. WOODS,26,0,0,25,0,1
Fulton,CP01B,State School Superintendent - REP,,REP,RICHARD L. WOODS,7,1,0,5,0,1
Fulton,CP011,State School Superintendent - REP,,REP,RICHARD L. WOODS,12,3,0,9,0,0
Fulton,CP012,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,0,1,11,0,1
Fulton,CP02,State School Superintendent - REP,,REP,RICHARD L. WOODS,8,1,1,6,0,0
Fulton,CP04,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,CP05B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,CP051,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,CP052,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,CP06,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,CP07A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,CP081,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,CP083,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,CP08A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,EP01,State School Superintendent - REP,,REP,RICHARD L. WOODS,35,3,0,31,0,1
Fulton,EP02,State School Superintendent - REP,,REP,RICHARD L. WOODS,27,2,0,21,0,4
Fulton,EP03,State School Superintendent - REP,,REP,RICHARD L. WOODS,21,0,2,18,0,1
Fulton,EP04,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,0,1,8,0,0
Fulton,FA01A,State School Superintendent - REP,,REP,RICHARD L. WOODS,55,4,1,37,0,13
Fulton,FA01B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,HP01,State School Superintendent - REP,,REP,RICHARD L. WOODS,52,2,0,48,0,2
Fulton,JC01,State School Superintendent - REP,,REP,RICHARD L. WOODS,116,2,6,90,0,18
Fulton,JC02,State School Superintendent - REP,,REP,RICHARD L. WOODS,38,0,0,35,0,3
Fulton,JC03A,State School Superintendent - REP,,REP,RICHARD L. WOODS,11,0,0,6,0,5
Fulton,JC03B,State School Superintendent - REP,,REP,RICHARD L. WOODS,38,0,1,30,0,7
Fulton,JC04A,State School Superintendent - REP,,REP,RICHARD L. WOODS,65,0,0,43,1,21
Fulton,JC04B,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,1,2,0,1
Fulton,JC05,State School Superintendent - REP,,REP,RICHARD L. WOODS,34,0,0,20,2,12
Fulton,JC06,State School Superintendent - REP,,REP,RICHARD L. WOODS,98,0,5,81,0,12
Fulton,JC07,State School Superintendent - REP,,REP,RICHARD L. WOODS,120,0,0,98,1,21
Fulton,JC08,State School Superintendent - REP,,REP,RICHARD L. WOODS,88,0,0,66,0,22
Fulton,JC09,State School Superintendent - REP,,REP,RICHARD L. WOODS,78,2,0,58,0,18
Fulton,JC10,State School Superintendent - REP,,REP,RICHARD L. WOODS,65,0,4,45,0,16
Fulton,JC11,State School Superintendent - REP,,REP,RICHARD L. WOODS,139,2,2,101,0,34
Fulton,JC12,State School Superintendent - REP,,REP,RICHARD L. WOODS,217,4,3,175,0,35
Fulton,JC13A,State School Superintendent - REP,,REP,RICHARD L. WOODS,112,3,2,80,1,26
Fulton,JC13B,State School Superintendent - REP,,REP,RICHARD L. WOODS,28,2,0,25,0,1
Fulton,JC14,State School Superintendent - REP,,REP,RICHARD L. WOODS,73,3,0,59,0,11
Fulton,JC15,State School Superintendent - REP,,REP,RICHARD L. WOODS,24,1,0,19,0,4
Fulton,JC16,State School Superintendent - REP,,REP,RICHARD L. WOODS,74,4,0,65,0,5
Fulton,JC17,State School Superintendent - REP,,REP,RICHARD L. WOODS,11,0,1,10,0,0
Fulton,JC18A,State School Superintendent - REP,,REP,RICHARD L. WOODS,121,2,2,109,0,8
Fulton,JC18B,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,JC19,State School Superintendent - REP,,REP,RICHARD L. WOODS,148,10,1,125,0,12
Fulton,ML011,State School Superintendent - REP,,REP,RICHARD L. WOODS,57,2,0,54,0,1
Fulton,ML012,State School Superintendent - REP,,REP,RICHARD L. WOODS,32,0,2,27,0,3
Fulton,ML021,State School Superintendent - REP,,REP,RICHARD L. WOODS,40,2,0,36,0,2
Fulton,ML022,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,1,0,9,0,0
Fulton,ML023,State School Superintendent - REP,,REP,RICHARD L. WOODS,31,0,0,26,0,5
Fulton,ML024,State School Superintendent - REP,,REP,RICHARD L. WOODS,11,0,3,6,0,2
Fulton,ML03,State School Superintendent - REP,,REP,RICHARD L. WOODS,106,1,2,101,0,2
Fulton,ML04A,State School Superintendent - REP,,REP,RICHARD L. WOODS,45,2,2,39,0,2
Fulton,ML04B,State School Superintendent - REP,,REP,RICHARD L. WOODS,50,0,0,46,0,4
Fulton,ML04C,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,ML05A,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,ML05B,State School Superintendent - REP,,REP,RICHARD L. WOODS,8,0,0,7,0,1
Fulton,ML05C,State School Superintendent - REP,,REP,RICHARD L. WOODS,79,1,3,71,0,4
Fulton,ML06A,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,1,0,9,0,0
Fulton,ML06B,State School Superintendent - REP,,REP,RICHARD L. WOODS,26,0,1,21,1,3
Fulton,ML071,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,ML072,State School Superintendent - REP,,REP,RICHARD L. WOODS,26,1,1,23,0,1
Fulton,ML07A,State School Superintendent - REP,,REP,RICHARD L. WOODS,24,1,2,20,0,1
Fulton,MP01,State School Superintendent - REP,,REP,RICHARD L. WOODS,24,0,0,22,1,1
Fulton,PA01,State School Superintendent - REP,,REP,RICHARD L. WOODS,43,0,3,39,0,1
Fulton,RW01,State School Superintendent - REP,,REP,RICHARD L. WOODS,233,11,5,182,0,35
Fulton,RW02,State School Superintendent - REP,,REP,RICHARD L. WOODS,150,10,0,113,0,27
Fulton,RW03,State School Superintendent - REP,,REP,RICHARD L. WOODS,110,0,5,89,0,16
Fulton,RW04,State School Superintendent - REP,,REP,RICHARD L. WOODS,90,2,2,78,0,8
Fulton,RW05,State School Superintendent - REP,,REP,RICHARD L. WOODS,43,0,0,41,0,2
Fulton,RW06,State School Superintendent - REP,,REP,RICHARD L. WOODS,81,1,0,75,1,4
Fulton,RW07A,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,0,0,7,0,2
Fulton,RW07B,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,0,0,13,0,0
Fulton,RW08,State School Superintendent - REP,,REP,RICHARD L. WOODS,119,5,6,91,0,17
Fulton,RW09,State School Superintendent - REP,,REP,RICHARD L. WOODS,122,5,0,104,0,13
Fulton,RW10,State School Superintendent - REP,,REP,RICHARD L. WOODS,213,8,4,168,0,33
Fulton,RW11A,State School Superintendent - REP,,REP,RICHARD L. WOODS,85,6,1,72,0,6
Fulton,RW12,State School Superintendent - REP,,REP,RICHARD L. WOODS,189,10,6,160,0,13
Fulton,RW13,State School Superintendent - REP,,REP,RICHARD L. WOODS,179,1,2,169,0,7
Fulton,RW15,State School Superintendent - REP,,REP,RICHARD L. WOODS,172,3,0,146,0,23
Fulton,RW16,State School Superintendent - REP,,REP,RICHARD L. WOODS,95,2,1,79,0,13
Fulton,RW17,State School Superintendent - REP,,REP,RICHARD L. WOODS,103,2,1,95,0,5
Fulton,RW18,State School Superintendent - REP,,REP,RICHARD L. WOODS,125,1,1,113,0,10
Fulton,RW19,State School Superintendent - REP,,REP,RICHARD L. WOODS,70,0,1,65,0,4
Fulton,RW20,State School Superintendent - REP,,REP,RICHARD L. WOODS,126,1,0,115,0,10
Fulton,RW21A,State School Superintendent - REP,,REP,RICHARD L. WOODS,139,7,1,118,1,12
Fulton,RW21B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,RW22A,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,4,1,0,0,4
Fulton,RW22B,State School Superintendent - REP,,REP,RICHARD L. WOODS,57,0,0,57,0,0
Fulton,SC01A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC01B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC02,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,SC04,State School Superintendent - REP,,REP,RICHARD L. WOODS,35,5,1,28,0,1
Fulton,SC05A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC05B,State School Superintendent - REP,,REP,RICHARD L. WOODS,7,1,0,5,0,1
Fulton,SC05D,State School Superintendent - REP,,REP,RICHARD L. WOODS,17,3,0,13,0,1
Fulton,SC07A,State School Superintendent - REP,,REP,RICHARD L. WOODS,38,6,2,27,0,3
Fulton,SC08B,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,0,0,3,0,0
Fulton,SC08C,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC08D,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC08E,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC08F,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,2,0,3,0,0
Fulton,SC09A,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,1,0,3,0,0
Fulton,SC09B,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,2,0,0,0,0
Fulton,SC10,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC11A,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,SC11B,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,1,0,3,0,0
Fulton,SC13A,State School Superintendent - REP,,REP,RICHARD L. WOODS,12,3,0,9,0,0
Fulton,SC13B,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,1,0,0,0,0
Fulton,SC14,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC16,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,1,0,2,0,0
Fulton,SC17A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC17C,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0,0
Fulton,SC18A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC18B,State School Superintendent - REP,,REP,RICHARD L. WOODS,16,4,1,11,0,0
Fulton,SC19A,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SC19B,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,1,0,3,1,0
Fulton,SC211,State School Superintendent - REP,,REP,RICHARD L. WOODS,6,0,0,6,0,0
Fulton,SC212,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,0,0,5,0,0
Fulton,SC23A,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,0,0,5,0,0
Fulton,SC23B,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,1,0,0,0
Fulton,SC27,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,1,3,0,0
Fulton,SC29A,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,4,0,0
Fulton,SC30A,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,1,0,0,0,0
Fulton,SC30B,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,SS01,State School Superintendent - REP,,REP,RICHARD L. WOODS,168,16,1,151,0,0
Fulton,SS02A,State School Superintendent - REP,,REP,RICHARD L. WOODS,42,12,1,29,0,0
Fulton,SS02B,State School Superintendent - REP,,REP,RICHARD L. WOODS,20,4,0,16,0,0
Fulton,SS03,State School Superintendent - REP,,REP,RICHARD L. WOODS,47,7,2,38,0,0
Fulton,SS04,State School Superintendent - REP,,REP,RICHARD L. WOODS,67,21,0,46,0,0
Fulton,SS05,State School Superintendent - REP,,REP,RICHARD L. WOODS,91,24,1,66,0,0
Fulton,SS06,State School Superintendent - REP,,REP,RICHARD L. WOODS,49,3,0,46,0,0
Fulton,SS07A,State School Superintendent - REP,,REP,RICHARD L. WOODS,35,7,8,20,0,0
Fulton,SS07B,State School Superintendent - REP,,REP,RICHARD L. WOODS,18,4,3,11,0,0
Fulton,SS07C,State School Superintendent - REP,,REP,RICHARD L. WOODS,21,2,2,17,0,0
Fulton,SS08A,State School Superintendent - REP,,REP,RICHARD L. WOODS,24,7,0,17,0,0
Fulton,SS08B,State School Superintendent - REP,,REP,RICHARD L. WOODS,18,4,1,13,0,0
Fulton,SS08C,State School Superintendent - REP,,REP,RICHARD L. WOODS,11,3,0,8,0,0
Fulton,SS08D,State School Superintendent - REP,,REP,RICHARD L. WOODS,21,5,2,14,0,0
Fulton,SS09A,State School Superintendent - REP,,REP,RICHARD L. WOODS,155,11,2,138,0,4
Fulton,SS09B,State School Superintendent - REP,,REP,RICHARD L. WOODS,179,18,6,153,0,2
Fulton,SS11A,State School Superintendent - REP,,REP,RICHARD L. WOODS,65,14,0,51,0,0
Fulton,SS11B,State School Superintendent - REP,,REP,RICHARD L. WOODS,16,4,0,12,0,0
Fulton,SS11C,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,SS11D,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,2,3,8,0,0
Fulton,SS12,State School Superintendent - REP,,REP,RICHARD L. WOODS,90,7,0,82,1,0
Fulton,SS13A,State School Superintendent - REP,,REP,RICHARD L. WOODS,66,5,1,59,0,1
Fulton,SS13B,State School Superintendent - REP,,REP,RICHARD L. WOODS,21,4,0,17,0,0
Fulton,SS14,State School Superintendent - REP,,REP,RICHARD L. WOODS,60,5,0,52,0,3
Fulton,SS15A,State School Superintendent - REP,,REP,RICHARD L. WOODS,17,5,0,11,0,1
Fulton,SS15B,State School Superintendent - REP,,REP,RICHARD L. WOODS,22,3,0,18,0,1
Fulton,SS16,State School Superintendent - REP,,REP,RICHARD L. WOODS,113,8,2,102,1,0
Fulton,SS17,State School Superintendent - REP,,REP,RICHARD L. WOODS,133,21,7,105,0,0
Fulton,SS18A,State School Superintendent - REP,,REP,RICHARD L. WOODS,51,7,0,44,0,0
Fulton,SS18B,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,1,0,9,0,0
Fulton,SS19A,State School Superintendent - REP,,REP,RICHARD L. WOODS,34,3,0,31,0,0
Fulton,SS19B,State School Superintendent - REP,,REP,RICHARD L. WOODS,30,3,0,27,0,0
Fulton,SS20,State School Superintendent - REP,,REP,RICHARD L. WOODS,42,10,3,29,0,0
Fulton,SS22,State School Superintendent - REP,,REP,RICHARD L. WOODS,80,13,1,66,0,0
Fulton,SS25,State School Superintendent - REP,,REP,RICHARD L. WOODS,69,8,2,59,0,0
Fulton,SS26,State School Superintendent - REP,,REP,RICHARD L. WOODS,18,6,1,11,0,0
Fulton,SS29A,State School Superintendent - REP,,REP,RICHARD L. WOODS,74,14,3,57,0,0
Fulton,SS29B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,SS31,State School Superintendent - REP,,REP,RICHARD L. WOODS,33,6,0,27,0,0
Fulton,UC01A,State School Superintendent - REP,,REP,RICHARD L. WOODS,4,0,0,4,0,0
Fulton,UC01B,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,UC01D,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,UC01E,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
Fulton,UC02A,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,1,1,6,0,1
Fulton,UC02B,State School Superintendent - REP,,REP,RICHARD L. WOODS,3,2,0,1,0,0
Fulton,UC031,State School Superintendent - REP,,REP,RICHARD L. WOODS,33,0,0,33,0,0
Fulton,UC032,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0,0
Fulton,UC034,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0,0
