county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
DeKalb,CANBY LANE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,405,4,21,264,0,0,116
DeKalb,CANDLER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,597,2,31,414,0,0,150
DeKalb,CANDLER-MURPHEY CANDLER ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,718,1,21,562,0,0,134
DeKalb,CEDAR GROVE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,918,2,27,632,0,0,257
DeKalb,CEDAR GROVE MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,266,3,8,176,0,0,79
DeKalb,CEDAR GROVE SOUTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,924,1,14,725,0,0,184
DeKalb,CHAMBLEE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,307,2,5,259,0,0,41
DeKalb,CHAMBLEE 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,519,1,20,368,0,0,130
DeKalb,CHAPEL HILL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,762,2,27,548,0,0,185
DeKalb,CHESNUT ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,356,4,10,241,0,0,101
DeKalb,CLAIREMONT EAST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1279,3,34,1035,0,0,207
DeKalb,CLAIREMONT WEST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1326,7,58,1008,0,0,253
DeKalb,CLAIRMONT ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,755,3,52,589,0,0,111
DeKalb,CLARKSTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,659,4,17,499,0,0,139
DeKalb,CLIFTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,319,1,16,202,0,0,100
DeKalb,COLUMBIA DRIVE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,436,2,25,303,0,0,106
DeKalb,COLUMBIA ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,206,2,9,149,0,0,46
DeKalb,COLUMBIA MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,329,3,19,184,0,0,123
DeKalb,COAN RECREATION CENTER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,946,0,31,767,0,0,148
DeKalb,CORALWOOD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,947,5,32,758,0,0,152
DeKalb,COVINGTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,255,0,6,155,0,0,94
DeKalb,COVINGTON HIGHWAY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,47,0,0,32,0,0,15
DeKalb,CROSS KEYS HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,298,3,17,233,0,0,45
DeKalb,CROSSROADS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,642,0,10,453,0,0,179
DeKalb,DORAVILLE NORTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,335,1,9,276,0,0,49
DeKalb,DORAVILLE SOUTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,257,1,5,223,0,0,28
DeKalb,DRESDEN ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,758,4,28,607,0,0,119
DeKalb,DRUID HILLS HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,725,5,21,620,0,0,79
DeKalb,DUNAIRE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,411,1,16,264,0,0,130
DeKalb,DUNWOODY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,406,3,14,212,0,0,177
DeKalb,DUNWOODY 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,367,1,18,159,0,0,189
DeKalb,DUNWOODY LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,347,1,11,172,0,0,163
DeKalb,EAST LAKE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1073,2,57,767,0,0,247
DeKalb,EMBRY HILLS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,389,1,14,327,0,0,47
DeKalb,EMORY ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,324,4,35,242,0,0,43
DeKalb,EMORY SOUTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,812,6,23,683,0,0,100
DeKalb,EPWORTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1590,3,51,1265,0,0,271
DeKalb,EVANSDALE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,686,0,25,584,0,0,77
DeKalb,FAIRINGTON ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,536,3,22,390,0,0,121
DeKalb,FERNBANK ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,855,1,37,663,0,0,154
DeKalb,FLAKES MILL FIRE STATION,"Public Service Commission, District 3",3,DEM,LINDY MILLER,473,1,30,361,0,0,81
DeKalb,FLAT ROCK ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,695,6,13,545,0,0,131
DeKalb,FLAT SHOALS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,404,3,30,226,0,0,145
DeKalb,FLAT SHOALS ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,396,1,23,257,0,0,115
DeKalb,FLAT SHOALS LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,387,1,17,252,0,0,117
DeKalb,FLAT SHOALS PARKWAY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,911,7,25,574,0,0,305
DeKalb,FREEDOM MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,504,3,11,340,0,0,150
DeKalb,GEORGETOWN SQUARE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,480,12,6,284,0,0,178
DeKalb,GLENHAVEN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,346,1,8,258,0,0,79
DeKalb,GLENNWOOD - 04,"Public Service Commission, District 3",3,DEM,LINDY MILLER,380,2,5,309,0,0,64
DeKalb,GLENNWOOD - 05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,434,5,22,331,0,0,76
DeKalb,GLENWOOD ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,318,3,22,209,0,0,84
DeKalb,GRESHAM ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,756,1,19,591,0,0,145
DeKalb,HAMBRICK ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,557,5,28,371,0,0,153
DeKalb,HARRIS-MARGARET HARRIS ED,"Public Service Commission, District 3",3,DEM,LINDY MILLER,327,0,6,291,0,0,30
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,788,1,28,540,0,0,219
DeKalb,HAWTHORNE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,730,3,23,607,0,0,97
DeKalb,HENDERSON MILL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,601,0,18,491,0,0,92
DeKalb,HUGH HOWELL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,415,0,6,336,0,0,73
DeKalb,HUNTLEY HILLS ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,535,8,12,385,0,0,130
DeKalb,IDLEWOOD ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,349,0,9,266,0,0,74
DeKalb,INDIAN CREEK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,279,1,13,177,0,0,88
DeKalb,JOHNSON ESTATES,"Public Service Commission, District 3",3,DEM,LINDY MILLER,475,0,28,381,0,0,66
DeKalb,JOLLY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,517,0,18,379,0,0,120
DeKalb,KELLEY CHAPEL ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,386,0,18,259,0,0,109
DeKalb,KELLEY LAKE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,533,3,16,336,0,0,178
DeKalb,KING-ML KING JR HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1261,1,53,741,0,0,466
DeKalb,KINGSLEY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,389,2,24,203,0,0,160
DeKalb,KNOLLWOOD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,517,1,25,390,0,0,101
DeKalb,KITTREDGE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,432,2,13,272,0,0,145
DeKalb,LAKESIDE HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,826,3,32,688,0,0,103
DeKalb,LAVISTA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,579,4,17,486,0,0,72
DeKalb,LAVISTA ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,605,0,20,512,0,0,73
DeKalb,LIN-MARY LIN ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1019,1,35,828,0,0,155
DeKalb,LITHONIA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,209,2,21,171,0,0,15
DeKalb,LITHONIA HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,482,3,21,397,0,0,61
DeKalb,LIVSEY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,325,2,14,272,0,0,37
DeKalb,MARBUT ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,587,6,16,420,0,0,145
DeKalb,MATHIS-BOB MATHIS ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,793,0,27,521,0,0,245
DeKalb,MCLENDON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,829,1,11,649,0,0,168
DeKalb,MCNAIR ACADEMY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,495,2,21,355,0,0,117
DeKalb,MCNAIR HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,952,0,22,735,0,0,195
DeKalb,MCNAIR,"Public Service Commission, District 3",3,DEM,LINDY MILLER,512,6,19,341,0,0,146
DeKalb,MCWILLIAMS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,597,0,14,463,0,0,120
DeKalb,MEADOWVIEW,"Public Service Commission, District 3",3,DEM,LINDY MILLER,670,4,25,447,0,0,194
DeKalb,MEDLOCK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,775,2,21,626,0,0,126
DeKalb,MEMORIAL SOUTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,317,1,11,229,0,0,76
DeKalb,METROPOLITAN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,957,1,29,826,0,0,101
DeKalb,MIDVALE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,558,0,18,469,0,0,71
DeKalb,MIDVALE ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,346,1,6,280,0,0,59
DeKalb,MIDWAY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,450,2,23,281,0,0,144
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,611,3,18,405,0,0,185
DeKalb,MILLER GROVE HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,386,2,20,290,0,0,74
DeKalb,MILLER GROVE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,527,5,28,338,0,0,156
DeKalb,MILLER GROVE ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,609,0,15,510,0,0,84
DeKalb,MONTCLAIR ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,254,1,4,216,0,0,33
DeKalb,MONTGOMERY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,431,1,19,277,0,0,134
DeKalb,MONTREAL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,446,2,18,360,0,0,66
DeKalb,MT. VERNON EAST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,381,2,7,206,0,0,166
DeKalb,MT. VERNON WEST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,403,3,10,212,0,0,178
DeKalb,NORTH DECATUR,"Public Service Commission, District 3",3,DEM,LINDY MILLER,401,1,19,298,0,0,83
DeKalb,NORTH HAIRSTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,422,4,12,305,0,0,101
DeKalb,NORTH PEACHTREE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,298,1,9,205,0,0,83
DeKalb,NORTHLAKE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,397,1,6,337,0,0,53
DeKalb,OAK GROVE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,553,1,22,474,0,0,56
DeKalb,OAK VIEW ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,936,6,24,675,0,0,231
DeKalb,OAKCLIFF ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,221,0,14,178,0,0,29
DeKalb,OAKHURST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1048,1,29,886,0,0,132
DeKalb,PANOLA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,364,1,9,268,0,0,86
DeKalb,PANOLA ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,463,3,29,323,0,0,108
DeKalb,PANOLA WAY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,271,2,7,199,0,0,63
DeKalb,PEACHCREST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,370,1,11,267,0,0,91
DeKalb,PEACHTREE MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,496,7,23,293,0,0,173
DeKalb,PINE LAKE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,234,0,2,213,0,0,19
DeKalb,PINEY GROVE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,264,1,6,218,0,0,39
DeKalb,PLEASANTDALE ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,483,3,9,403,0,0,68
DeKalb,PONCE DE LEON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,867,4,26,689,0,0,148
DeKalb,PRINCETON ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,446,1,4,368,0,0,73
DeKalb,RAINBOW ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,904,0,42,568,0,0,294
DeKalb,REDAN ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,632,4,6,500,0,0,122
DeKalb,REDAN MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,495,4,12,356,0,0,123
DeKalb,REDAN ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,507,1,18,390,0,0,98
DeKalb,REDAN-TROTTI LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,728,1,19,579,0,0,129
DeKalb,REHOBOTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,471,2,11,385,0,0,73
DeKalb,RENFROE MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,635,1,10,494,0,0,130
DeKalb,ROCK CHAPEL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,482,3,9,388,0,0,82
DeKalb,ROCK CHAPEL ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,779,5,22,664,0,0,88
DeKalb,ROCKBRIDGE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,416,8,12,286,0,0,110
DeKalb,ROCKBRIDGE ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1019,4,21,776,0,0,218
DeKalb,ROWLAND ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,496,4,22,309,0,0,161
DeKalb,ROWLAND ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,427,0,6,332,0,0,89
DeKalb,SAGAMORE HILLS ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,832,2,17,730,0,0,83
DeKalb,SALEM MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,934,4,18,716,0,0,196
DeKalb,SCOTT,"Public Service Commission, District 3",3,DEM,LINDY MILLER,779,1,18,632,0,0,128
DeKalb,SHADOW ROCK ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1039,3,29,669,0,0,338
DeKalb,SHAMROCK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,534,2,14,426,0,0,92
DeKalb,SHAW-ROBERT SHAW ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,501,1,23,333,0,0,144
DeKalb,SILVER LAKE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,570,2,33,447,0,0,88
DeKalb,SKYLAND,"Public Service Commission, District 3",3,DEM,LINDY MILLER,301,0,9,262,0,0,30
DeKalb,SMOKE RISE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,0,13,341,0,0,99
DeKalb,SNAPFINGER ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,547,0,28,322,0,0,197
DeKalb,SNAPFINGER ROAD NORTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,3,11,336,0,0,103
DeKalb,SNAPFINGER ROAD SOUTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,556,2,7,424,0,0,123
DeKalb,SOUTH DESHON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,659,0,26,499,0,0,134
DeKalb,SOUTH HAIRSTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,708,1,16,528,0,0,163
DeKalb,STEPHENSON HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,709,2,20,515,0,0,172
DeKalb,STEPHENSON MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,790,6,11,595,0,0,178
DeKalb,STONE MILL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,260,1,16,171,0,0,72
DeKalb,STONE MOUNTAIN CHAMPION,"Public Service Commission, District 3",3,DEM,LINDY MILLER,276,2,8,181,0,0,85
DeKalb,STONE MOUNTAIN ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,423,2,76,236,0,0,109
DeKalb,STONE MOUNTAIN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,369,0,16,308,0,0,45
DeKalb,STONE MOUNTAIN MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,156,3,3,115,0,0,35
DeKalb,STONECREST LIBRARY (STC),"Public Service Commission, District 3",3,DEM,LINDY MILLER,588,2,13,473,0,0,100
DeKalb,STONEVIEW ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,189,2,12,150,0,0,25
DeKalb,TERRY MILL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,600,3,24,428,0,0,145
DeKalb,TILLY MILL ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,299,0,9,199,0,0,91
DeKalb,TONEY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,358,0,13,228,0,0,117
DeKalb,TUCKER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,704,0,11,595,0,0,98
DeKalb,TUCKER LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,518,0,12,416,0,0,90
DeKalb,VALLEY BROOK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,280,1,5,243,0,0,31
DeKalb,WADSWORTH - 05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,191,9,9,123,0,0,50
DeKalb,WADSWORTH - 04,"Public Service Commission, District 3",3,DEM,LINDY MILLER,400,2,21,276,0,0,101
DeKalb,WARREN TECH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,264,1,14,232,0,0,17
DeKalb,WESLEY CHAPEL LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,900,2,18,574,0,0,306
DeKalb,WHITE OAK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,428,3,12,321,0,0,92
DeKalb,WINNONA PARK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,833,0,6,672,0,0,155
DeKalb,WINTERS CHAPEL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,294,1,14,193,0,0,86
DeKalb,WOODRIDGE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,664,3,28,423,0,0,210
DeKalb,WOODROW ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,557,3,19,438,0,0,97
DeKalb,WOODWARD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,2,13,390,0,0,48
DeKalb,WYNBROOKE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,892,3,23,683,0,0,183
DeKalb,YOUNG ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,498,3,11,348,0,0,136
