county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Cobb,Acworth 1A,U.S. Senate,,Rep,Herschel Walker,1295,63,480,2,750
Cobb,Acworth 1B,U.S. Senate,,Rep,Herschel Walker,1292,51,531,1,709
Cobb,Acworth 1C,U.S. Senate,,Rep,Herschel Walker,665,17,278,1,369
Cobb,Addison 01,U.S. Senate,,Rep,Herschel Walker,634,43,307,0,284
Cobb,Austell 1A,U.S. Senate,,Rep,Herschel Walker,228,10,72,2,144
Cobb,Austell 1B,U.S. Senate,,Rep,Herschel Walker,122,2,41,0,79
Cobb,Baker 01,U.S. Senate,,Rep,Herschel Walker,760,25,405,0,330
Cobb,Bells Ferry 02,U.S. Senate,,Rep,Herschel Walker,720,36,426,3,255
Cobb,Bells Ferry 03,U.S. Senate,,Rep,Herschel Walker,470,28,285,0,157
Cobb,Bells Ferry 04,U.S. Senate,,Rep,Herschel Walker,941,40,567,0,334
Cobb,Big Shanty 01,U.S. Senate,,Rep,Herschel Walker,577,39,282,0,256
Cobb,Big Shanty 02,U.S. Senate,,Rep,Herschel Walker,804,29,428,0,347
Cobb,Birney 01,U.S. Senate,,Rep,Herschel Walker,377,29,196,1,151
Cobb,Birney 02,U.S. Senate,,Rep,Herschel Walker,553,40,255,0,258
Cobb,Bryant 01,U.S. Senate,,Rep,Herschel Walker,45,4,23,0,18
Cobb,Bryant 02,U.S. Senate,,Rep,Herschel Walker,97,7,43,0,47
Cobb,Blackwell 01,U.S. Senate,,Rep,Herschel Walker,594,29,343,0,222
Cobb,Chattahoochee 01,U.S. Senate,,Rep,Herschel Walker,510,15,294,1,200
Cobb,Cheatham Hill 02,U.S. Senate,,Rep,Herschel Walker,1077,55,510,0,512
Cobb,Cheatham Hill 03,U.S. Senate,,Rep,Herschel Walker,1190,78,555,0,557
Cobb,Chalker 01,U.S. Senate,,Rep,Herschel Walker,837,69,378,1,389
Cobb,Clarkdale 01,U.S. Senate,,Rep,Herschel Walker,286,18,134,2,132
Cobb,Clarkdale 02,U.S. Senate,,Rep,Herschel Walker,638,35,276,0,327
Cobb,Cooper 01,U.S. Senate,,Rep,Herschel Walker,386,27,151,1,207
Cobb,Chestnut Ridge 01,U.S. Senate,,Rep,Herschel Walker,1060,66,621,0,373
Cobb,Dickerson 01,U.S. Senate,,Rep,Herschel Walker,912,82,545,1,284
Cobb,Dobbins 01,U.S. Senate,,Rep,Herschel Walker,191,12,106,0,73
Cobb,Dobbins 02,U.S. Senate,,Rep,Herschel Walker,290,8,167,1,114
Cobb,Dowell 01,U.S. Senate,,Rep,Herschel Walker,759,22,372,0,365
Cobb,Dodgen 01,U.S. Senate,,Rep,Herschel Walker,683,44,436,1,202
Cobb,Durham 01,U.S. Senate,,Rep,Herschel Walker,1695,66,567,0,1062
Cobb,Davis 01,U.S. Senate,,Rep,Herschel Walker,565,16,370,1,178
Cobb,Eastside 01,U.S. Senate,,Rep,Herschel Walker,961,57,573,1,330
Cobb,Eastside 02,U.S. Senate,,Rep,Herschel Walker,1266,106,674,0,486
Cobb,Elizabeth 01,U.S. Senate,,Rep,Herschel Walker,390,0,217,0,173
Cobb,Elizabeth 02,U.S. Senate,,Rep,Herschel Walker,702,83,393,2,224
Cobb,Elizabeth 03,U.S. Senate,,Rep,Herschel Walker,904,74,478,0,352
Cobb,Elizabeth 04,U.S. Senate,,Rep,Herschel Walker,487,21,317,0,149
Cobb,Elizabeth 05,U.S. Senate,,Rep,Herschel Walker,786,32,463,3,288
Cobb,East Piedmont 01,U.S. Senate,,Rep,Herschel Walker,477,32,308,0,137
Cobb,Fair Oaks 02,U.S. Senate,,Rep,Herschel Walker,572,30,302,1,239
Cobb,Fair Oaks 04,U.S. Senate,,Rep,Herschel Walker,417,47,213,0,157
Cobb,Fullers Park 01,U.S. Senate,,Rep,Herschel Walker,1003,71,625,2,305
Cobb,Ford 01,U.S. Senate,,Rep,Herschel Walker,1272,39,552,0,681
Cobb,Frey 01,U.S. Senate,,Rep,Herschel Walker,1027,52,338,0,637
Cobb,Garrison Mill 01,U.S. Senate,,Rep,Herschel Walker,887,44,517,1,325
Cobb,Gritters 01,U.S. Senate,,Rep,Herschel Walker,1097,54,646,0,397
Cobb,Harmony-Leland 01,U.S. Senate,,Rep,Herschel Walker,171,10,72,1,88
Cobb,Harmony-Leland 02,U.S. Senate,,Rep,Herschel Walker,239,21,108,0,110
Cobb,Harrison 01,U.S. Senate,,Rep,Herschel Walker,1237,48,536,0,653
Cobb,Hightower 01,U.S. Senate,,Rep,Herschel Walker,1301,113,589,1,598
Cobb,Hayes 01,U.S. Senate,,Rep,Herschel Walker,1400,52,488,1,859
Cobb,Kennesaw 1A,U.S. Senate,,Rep,Herschel Walker,475,19,236,0,220
Cobb,Kennesaw 2A,U.S. Senate,,Rep,Herschel Walker,837,39,384,0,414
Cobb,Kennesaw 3A,U.S. Senate,,Rep,Herschel Walker,925,64,340,0,521
Cobb,Kennesaw 4A,U.S. Senate,,Rep,Herschel Walker,812,50,326,1,435
Cobb,Kennesaw 5A,U.S. Senate,,Rep,Herschel Walker,1274,31,695,1,547
Cobb,Kell 01,U.S. Senate,,Rep,Herschel Walker,579,27,395,0,157
Cobb,Kemp 01,U.S. Senate,,Rep,Herschel Walker,809,21,398,1,389
Cobb,Kemp 02,U.S. Senate,,Rep,Herschel Walker,1288,95,576,0,617
Cobb,Kemp 03,U.S. Senate,,Rep,Herschel Walker,1654,62,740,1,851
Cobb,Lassiter 01,U.S. Senate,,Rep,Herschel Walker,1099,39,596,1,463
Cobb,Lindley 01,U.S. Senate,,Rep,Herschel Walker,498,16,254,0,228
Cobb,Lost Mountain 01,U.S. Senate,,Rep,Herschel Walker,1257,63,423,0,771
Cobb,Lost Mountain 02,U.S. Senate,,Rep,Herschel Walker,1692,70,631,2,989
Cobb,Lost Mountain 03,U.S. Senate,,Rep,Herschel Walker,1891,69,607,0,1215
Cobb,Lost Mountain 04,U.S. Senate,,Rep,Herschel Walker,1029,37,431,0,561
Cobb,Mableton 01,U.S. Senate,,Rep,Herschel Walker,627,72,210,2,343
Cobb,Mableton 02,U.S. Senate,,Rep,Herschel Walker,299,18,144,0,137
Cobb,Mableton 03,U.S. Senate,,Rep,Herschel Walker,602,39,302,1,260
Cobb,Mableton 04,U.S. Senate,,Rep,Herschel Walker,369,24,186,0,159
Cobb,Mabry 01,U.S. Senate,,Rep,Herschel Walker,600,35,351,0,214
Cobb,Macland 01,U.S. Senate,,Rep,Herschel Walker,520,18,241,0,261
Cobb,Murdock 01,U.S. Senate,,Rep,Herschel Walker,1247,65,703,4,475
Cobb,McEachern 01,U.S. Senate,,Rep,Herschel Walker,711,42,288,0,381
Cobb,McCleskey 01,U.S. Senate,,Rep,Herschel Walker,590,17,332,0,241
Cobb,McClure 01,U.S. Senate,,Rep,Herschel Walker,1154,43,497,0,614
Cobb,Marietta 1A,U.S. Senate,,Rep,Herschel Walker,469,28,225,0,216
Cobb,Marietta 2A,U.S. Senate,,Rep,Herschel Walker,702,47,405,0,250
Cobb,Marietta 2B,U.S. Senate,,Rep,Herschel Walker,882,44,440,0,398
Cobb,Marietta 3A,U.S. Senate,,Rep,Herschel Walker,1068,65,550,0,453
Cobb,Marietta 3B,U.S. Senate,,Rep,Herschel Walker,150,11,86,0,53
Cobb,Marietta 4A,U.S. Senate,,Rep,Herschel Walker,891,31,532,1,327
Cobb,Marietta 4B,U.S. Senate,,Rep,Herschel Walker,464,29,251,0,184
Cobb,Marietta 4C,U.S. Senate,,Rep,Herschel Walker,1081,49,498,0,534
Cobb,Marietta 5A,U.S. Senate,,Rep,Herschel Walker,436,27,202,1,206
Cobb,Marietta 5B,U.S. Senate,,Rep,Herschel Walker,179,5,108,0,66
Cobb,Marietta 6A,U.S. Senate,,Rep,Herschel Walker,168,14,84,0,70
Cobb,Marietta 6B,U.S. Senate,,Rep,Herschel Walker,691,25,419,0,247
Cobb,Marietta 7A,U.S. Senate,,Rep,Herschel Walker,178,10,101,1,66
Cobb,Mars Hill 01,U.S. Senate,,Rep,Herschel Walker,1452,46,618,2,786
Cobb,Mars Hill 02,U.S. Senate,,Rep,Herschel Walker,727,17,346,0,364
Cobb,Mt. Bethel 01,U.S. Senate,,Rep,Herschel Walker,1272,87,732,1,452
Cobb,Mt. Bethel 03,U.S. Senate,,Rep,Herschel Walker,924,54,435,1,434
Cobb,Mt. Bethel 04,U.S. Senate,,Rep,Herschel Walker,933,59,494,0,380
Cobb,North Cobb 01,U.S. Senate,,Rep,Herschel Walker,545,22,249,2,272
Cobb,Nickajack 01,U.S. Senate,,Rep,Herschel Walker,389,15,203,0,171
Cobb,Norton Park 01,U.S. Senate,,Rep,Herschel Walker,687,5,357,0,325
Cobb,Nicholson 01,U.S. Senate,,Rep,Herschel Walker,627,35,376,0,216
Cobb,Oakdale 01,U.S. Senate,,Rep,Herschel Walker,725,61,372,1,291
Cobb,Oregon 01,U.S. Senate,,Rep,Herschel Walker,590,28,286,0,276
Cobb,Oregon 02,U.S. Senate,,Rep,Herschel Walker,576,26,264,1,285
Cobb,Oregon 03,U.S. Senate,,Rep,Herschel Walker,481,36,227,2,216
Cobb,Oregon 04,U.S. Senate,,Rep,Herschel Walker,557,47,207,2,301
Cobb,Oregon 05,U.S. Senate,,Rep,Herschel Walker,804,43,391,0,370
Cobb,Pebblebrook 01,U.S. Senate,,Rep,Herschel Walker,331,29,148,0,154
Cobb,Powers Ferry 01,U.S. Senate,,Rep,Herschel Walker,755,48,411,0,296
Cobb,Pine Mountain 01,U.S. Senate,,Rep,Herschel Walker,1299,46,573,1,679
Cobb,Pine Mountain 02,U.S. Senate,,Rep,Herschel Walker,1361,53,624,2,682
Cobb,Post Oak 01,U.S. Senate,,Rep,Herschel Walker,1177,51,618,2,506
Cobb,Pope 01,U.S. Senate,,Rep,Herschel Walker,954,57,420,2,475
Cobb,Palmer 01,U.S. Senate,,Rep,Herschel Walker,726,63,369,0,294
Cobb,Powder Springs 1A,U.S. Senate,,Rep,Herschel Walker,606,36,234,0,336
Cobb,Powder Springs 2A,U.S. Senate,,Rep,Herschel Walker,254,19,88,0,147
Cobb,Powder Springs 3A,U.S. Senate,,Rep,Herschel Walker,429,29,158,0,242
Cobb,Pitner 01,U.S. Senate,,Rep,Herschel Walker,718,32,457,1,228
Cobb,Rocky Mount 01,U.S. Senate,,Rep,Herschel Walker,1026,30,663,1,332
Cobb,Riverside 01,U.S. Senate,,Rep,Herschel Walker,62,5,36,0,21
Cobb,Roswell 01,U.S. Senate,,Rep,Herschel Walker,1711,87,961,0,663
Cobb,Roswell 02,U.S. Senate,,Rep,Herschel Walker,1137,74,688,0,375
Cobb,Sandy Plains 01,U.S. Senate,,Rep,Herschel Walker,780,47,436,0,297
Cobb,Shallowford Falls 01,U.S. Senate,,Rep,Herschel Walker,1048,58,571,0,419
Cobb,Simpson 01,U.S. Senate,,Rep,Herschel Walker,525,22,282,0,221
Cobb,Sewell Mill 01,U.S. Senate,,Rep,Herschel Walker,956,57,532,1,366
Cobb,Sewell Mill 03,U.S. Senate,,Rep,Herschel Walker,832,74,465,2,291
Cobb,Smyrna 1A,U.S. Senate,,Rep,Herschel Walker,336,27,195,0,114
Cobb,Smyrna 2A,U.S. Senate,,Rep,Herschel Walker,470,35,222,2,211
Cobb,Smyrna 3A,U.S. Senate,,Rep,Herschel Walker,622,30,325,1,266
Cobb,Smyrna 3B,U.S. Senate,,Rep,Herschel Walker,474,21,258,0,195
Cobb,Smyrna 4A,U.S. Senate,,Rep,Herschel Walker,1300,111,620,1,568
Cobb,Smyrna 5A,U.S. Senate,,Rep,Herschel Walker,503,48,262,0,193
Cobb,Smyrna 6A,U.S. Senate,,Rep,Herschel Walker,1176,96,554,0,526
Cobb,Smyrna 7A,U.S. Senate,,Rep,Herschel Walker,865,65,374,0,426
Cobb,Sope Creek 01,U.S. Senate,,Rep,Herschel Walker,734,51,463,0,220
Cobb,Sope Creek 02,U.S. Senate,,Rep,Herschel Walker,1156,81,662,2,411
Cobb,Sope Creek 03,U.S. Senate,,Rep,Herschel Walker,893,41,591,0,261
Cobb,Sweetwater 01,U.S. Senate,,Rep,Herschel Walker,602,39,267,1,295
Cobb,Sweetwater 02,U.S. Senate,,Rep,Herschel Walker,259,28,118,0,113
Cobb,Terrell Mill 01,U.S. Senate,,Rep,Herschel Walker,639,33,391,1,214
Cobb,Timber Ridge 01,U.S. Senate,,Rep,Herschel Walker,747,47,463,1,236
Cobb,Vaughan 01,U.S. Senate,,Rep,Herschel Walker,1205,34,539,0,632
Cobb,Vinings 01,U.S. Senate,,Rep,Herschel Walker,459,25,267,0,167
Cobb,Vinings 02,U.S. Senate,,Rep,Herschel Walker,887,66,382,0,439
Cobb,Vinings 03,U.S. Senate,,Rep,Herschel Walker,662,61,255,0,346
Cobb,Vinings 04,U.S. Senate,,Rep,Herschel Walker,1002,84,603,1,314
Cobb,Wade Green 02,U.S. Senate,,Rep,Herschel Walker,1015,52,512,0,451
Cobb,Willeo 01,U.S. Senate,,Rep,Herschel Walker,892,47,458,0,387
Cobb,Acworth 1A,U.S. Senate,,(Dem,Raphael Warnock ,1569,120,454,2,993
Cobb,Acworth 1B,U.S. Senate,,(Dem,Raphael Warnock ,1252,92,383,2,775
Cobb,Acworth 1C,U.S. Senate,,(Dem,Raphael Warnock ,1492,55,401,1,1035
Cobb,Addison 01,U.S. Senate,,(Dem,Raphael Warnock ,787,78,298,2,409
Cobb,Austell 1A,U.S. Senate,,(Dem,Raphael Warnock ,872,28,224,2,618
Cobb,Austell 1B,U.S. Senate,,(Dem,Raphael Warnock ,1070,28,263,3,776
Cobb,Baker 01,U.S. Senate,,(Dem,Raphael Warnock ,1342,59,501,1,781
Cobb,Bells Ferry 02,U.S. Senate,,(Dem,Raphael Warnock ,817,60,349,0,408
Cobb,Bells Ferry 03,U.S. Senate,,(Dem,Raphael Warnock ,575,43,248,3,281
Cobb,Bells Ferry 04,U.S. Senate,,(Dem,Raphael Warnock ,850,50,369,1,430
Cobb,Big Shanty 01,U.S. Senate,,(Dem,Raphael Warnock ,490,39,184,1,266
Cobb,Big Shanty 02,U.S. Senate,,(Dem,Raphael Warnock ,918,72,356,0,490
Cobb,Birney 01,U.S. Senate,,(Dem,Raphael Warnock ,818,60,331,0,427
Cobb,Birney 02,U.S. Senate,,(Dem,Raphael Warnock ,1581,119,494,3,965
Cobb,Bryant 01,U.S. Senate,,(Dem,Raphael Warnock ,995,45,249,1,700
Cobb,Bryant 02,U.S. Senate,,(Dem,Raphael Warnock ,1768,39,556,1,1172
Cobb,Blackwell 01,U.S. Senate,,(Dem,Raphael Warnock ,858,78,342,0,438
Cobb,Chattahoochee 01,U.S. Senate,,(Dem,Raphael Warnock ,1778,75,739,5,959
Cobb,Cheatham Hill 02,U.S. Senate,,(Dem,Raphael Warnock ,936,55,295,1,585
Cobb,Cheatham Hill 03,U.S. Senate,,(Dem,Raphael Warnock ,1421,116,429,1,875
Cobb,Chalker 01,U.S. Senate,,(Dem,Raphael Warnock ,1614,124,630,1,859
Cobb,Clarkdale 01,U.S. Senate,,(Dem,Raphael Warnock ,569,32,209,1,327
Cobb,Clarkdale 02,U.S. Senate,,(Dem,Raphael Warnock ,1841,82,608,1,1150
Cobb,Cooper 01,U.S. Senate,,(Dem,Raphael Warnock ,1825,110,566,1,1148
Cobb,Chestnut Ridge 01,U.S. Senate,,(Dem,Raphael Warnock ,959,92,379,0,488
Cobb,Dickerson 01,U.S. Senate,,(Dem,Raphael Warnock ,917,94,409,1,413
Cobb,Dobbins 01,U.S. Senate,,(Dem,Raphael Warnock ,570,33,272,5,260
Cobb,Dobbins 02,U.S. Senate,,(Dem,Raphael Warnock ,953,42,420,9,482
Cobb,Dowell 01,U.S. Senate,,(Dem,Raphael Warnock ,1106,60,381,1,664
Cobb,Dodgen 01,U.S. Senate,,(Dem,Raphael Warnock ,677,64,314,1,298
Cobb,Durham 01,U.S. Senate,,(Dem,Raphael Warnock ,901,46,196,4,655
Cobb,Davis 01,U.S. Senate,,(Dem,Raphael Warnock ,673,46,307,0,320
Cobb,Eastside 01,U.S. Senate,,(Dem,Raphael Warnock ,990,127,392,1,470
Cobb,Eastside 02,U.S. Senate,,(Dem,Raphael Warnock ,1330,159,482,1,688
Cobb,Elizabeth 01,U.S. Senate,,(Dem,Raphael Warnock ,1153,7,487,4,655
Cobb,Elizabeth 02,U.S. Senate,,(Dem,Raphael Warnock ,669,66,277,1,325
Cobb,Elizabeth 03,U.S. Senate,,(Dem,Raphael Warnock ,809,69,312,1,427
Cobb,Elizabeth 04,U.S. Senate,,(Dem,Raphael Warnock ,904,56,464,2,382
Cobb,Elizabeth 05,U.S. Senate,,(Dem,Raphael Warnock ,954,84,396,0,474
Cobb,East Piedmont 01,U.S. Senate,,(Dem,Raphael Warnock ,804,55,364,0,385
Cobb,Fair Oaks 02,U.S. Senate,,(Dem,Raphael Warnock ,1568,75,603,1,889
Cobb,Fair Oaks 04,U.S. Senate,,(Dem,Raphael Warnock ,1018,79,436,8,495
Cobb,Fullers Park 01,U.S. Senate,,(Dem,Raphael Warnock ,1095,116,488,1,490
Cobb,Ford 01,U.S. Senate,,(Dem,Raphael Warnock ,733,46,226,1,460
Cobb,Frey 01,U.S. Senate,,(Dem,Raphael Warnock ,663,49,141,0,473
Cobb,Garrison Mill 01,U.S. Senate,,(Dem,Raphael Warnock ,901,82,331,0,488
Cobb,Gritters 01,U.S. Senate,,(Dem,Raphael Warnock ,1024,75,477,1,471
Cobb,Harmony-Leland 01,U.S. Senate,,(Dem,Raphael Warnock ,992,43,288,1,660
Cobb,Harmony-Leland 02,U.S. Senate,,(Dem,Raphael Warnock ,1934,79,546,1,1308
Cobb,Harrison 01,U.S. Senate,,(Dem,Raphael Warnock ,742,57,224,0,461
Cobb,Hightower 01,U.S. Senate,,(Dem,Raphael Warnock ,1294,180,390,2,722
Cobb,Hayes 01,U.S. Senate,,(Dem,Raphael Warnock ,979,78,276,0,625
Cobb,Kennesaw 1A,U.S. Senate,,(Dem,Raphael Warnock ,602,31,258,6,307
Cobb,Kennesaw 2A,U.S. Senate,,(Dem,Raphael Warnock ,988,67,358,1,562
Cobb,Kennesaw 3A,U.S. Senate,,(Dem,Raphael Warnock ,1854,105,536,1,1212
Cobb,Kennesaw 4A,U.S. Senate,,(Dem,Raphael Warnock ,1047,56,390,1,600
Cobb,Kennesaw 5A,U.S. Senate,,(Dem,Raphael Warnock ,1889,97,683,1,1108
Cobb,Kell 01,U.S. Senate,,(Dem,Raphael Warnock ,554,41,279,1,233
Cobb,Kemp 01,U.S. Senate,,(Dem,Raphael Warnock ,462,34,152,1,275
Cobb,Kemp 02,U.S. Senate,,(Dem,Raphael Warnock ,1183,105,383,0,695
Cobb,Kemp 03,U.S. Senate,,(Dem,Raphael Warnock ,896,72,231,0,593
Cobb,Lassiter 01,U.S. Senate,,(Dem,Raphael Warnock ,1074,56,384,0,634
Cobb,Lindley 01,U.S. Senate,,(Dem,Raphael Warnock ,2349,137,633,2,1577
Cobb,Lost Mountain 01,U.S. Senate,,(Dem,Raphael Warnock ,1174,87,253,1,833
Cobb,Lost Mountain 02,U.S. Senate,,(Dem,Raphael Warnock ,894,57,254,0,583
Cobb,Lost Mountain 03,U.S. Senate,,(Dem,Raphael Warnock ,1545,96,312,2,1135
Cobb,Lost Mountain 04,U.S. Senate,,(Dem,Raphael Warnock ,649,41,192,0,416
Cobb,Mableton 01,U.S. Senate,,(Dem,Raphael Warnock ,2047,106,568,2,1371
Cobb,Mableton 02,U.S. Senate,,(Dem,Raphael Warnock ,1049,31,353,2,663
Cobb,Mableton 03,U.S. Senate,,(Dem,Raphael Warnock ,933,53,322,0,558
Cobb,Mableton 04,U.S. Senate,,(Dem,Raphael Warnock ,607,40,205,0,362
Cobb,Mabry 01,U.S. Senate,,(Dem,Raphael Warnock ,474,33,216,0,225
Cobb,Macland 01,U.S. Senate,,(Dem,Raphael Warnock ,1669,75,473,5,1116
Cobb,Murdock 01,U.S. Senate,,(Dem,Raphael Warnock ,1297,135,505,0,657
Cobb,McEachern 01,U.S. Senate,,(Dem,Raphael Warnock ,1381,68,334,2,977
Cobb,McCleskey 01,U.S. Senate,,(Dem,Raphael Warnock ,515,35,207,0,273
Cobb,McClure 01,U.S. Senate,,(Dem,Raphael Warnock ,798,46,278,0,474
Cobb,Marietta 1A,U.S. Senate,,(Dem,Raphael Warnock ,1122,77,425,2,618
Cobb,Marietta 2A,U.S. Senate,,(Dem,Raphael Warnock ,625,50,251,0,324
Cobb,Marietta 2B,U.S. Senate,,(Dem,Raphael Warnock ,1400,77,539,3,781
Cobb,Marietta 3A,U.S. Senate,,(Dem,Raphael Warnock ,1382,119,518,2,743
Cobb,Marietta 3B,U.S. Senate,,(Dem,Raphael Warnock ,748,56,264,1,427
Cobb,Marietta 4A,U.S. Senate,,(Dem,Raphael Warnock ,479,37,204,1,237
Cobb,Marietta 4B,U.S. Senate,,(Dem,Raphael Warnock ,644,32,247,0,365
Cobb,Marietta 4C,U.S. Senate,,(Dem,Raphael Warnock ,774,64,265,0,445
Cobb,Marietta 5A,U.S. Senate,,(Dem,Raphael Warnock ,1078,128,327,1,622
Cobb,Marietta 5B,U.S. Senate,,(Dem,Raphael Warnock ,719,28,306,5,380
Cobb,Marietta 6A,U.S. Senate,,(Dem,Raphael Warnock ,610,26,238,2,344
Cobb,Marietta 6B,U.S. Senate,,(Dem,Raphael Warnock ,1036,74,392,0,570
Cobb,Marietta 7A,U.S. Senate,,(Dem,Raphael Warnock ,805,43,305,3,454
Cobb,Mars Hill 01,U.S. Senate,,(Dem,Raphael Warnock ,638,53,215,0,370
Cobb,Mars Hill 02,U.S. Senate,,(Dem,Raphael Warnock ,675,34,234,0,407
Cobb,Mt. Bethel 01,U.S. Senate,,(Dem,Raphael Warnock ,1298,158,523,0,617
Cobb,Mt. Bethel 03,U.S. Senate,,(Dem,Raphael Warnock ,1010,123,350,0,537
Cobb,Mt. Bethel 04,U.S. Senate,,(Dem,Raphael Warnock ,885,105,348,0,432
Cobb,North Cobb 01,U.S. Senate,,(Dem,Raphael Warnock ,648,27,244,0,377
Cobb,Nickajack 01,U.S. Senate,,(Dem,Raphael Warnock ,2175,121,722,1,1331
Cobb,Norton Park 01,U.S. Senate,,(Dem,Raphael Warnock ,1415,10,634,3,768
Cobb,Nicholson 01,U.S. Senate,,(Dem,Raphael Warnock ,676,46,320,0,310
Cobb,Oakdale 01,U.S. Senate,,(Dem,Raphael Warnock ,1536,123,571,1,841
Cobb,Oregon 01,U.S. Senate,,(Dem,Raphael Warnock ,486,23,181,1,281
Cobb,Oregon 02,U.S. Senate,,(Dem,Raphael Warnock ,2037,79,670,4,1284
Cobb,Oregon 03,U.S. Senate,,(Dem,Raphael Warnock ,1458,104,539,3,812
Cobb,Oregon 04,U.S. Senate,,(Dem,Raphael Warnock ,1634,149,507,4,974
Cobb,Oregon 05,U.S. Senate,,(Dem,Raphael Warnock ,1497,93,431,0,973
Cobb,Pebblebrook 01,U.S. Senate,,(Dem,Raphael Warnock ,1886,82,561,5,1238
Cobb,Powers Ferry 01,U.S. Senate,,(Dem,Raphael Warnock ,972,74,466,0,432
Cobb,Pine Mountain 01,U.S. Senate,,(Dem,Raphael Warnock ,828,47,276,1,504
Cobb,Pine Mountain 02,U.S. Senate,,(Dem,Raphael Warnock ,718,57,243,0,418
Cobb,Post Oak 01,U.S. Senate,,(Dem,Raphael Warnock ,995,70,375,1,549
Cobb,Pope 01,U.S. Senate,,(Dem,Raphael Warnock ,924,66,311,0,547
Cobb,Palmer 01,U.S. Senate,,(Dem,Raphael Warnock ,651,71,236,1,343
Cobb,Powder Springs 1A,U.S. Senate,,(Dem,Raphael Warnock ,2064,100,518,4,1442
Cobb,Powder Springs 2A,U.S. Senate,,(Dem,Raphael Warnock ,1287,57,306,1,923
Cobb,Powder Springs 3A,U.S. Senate,,(Dem,Raphael Warnock ,1559,56,464,3,1036
Cobb,Pitner 01,U.S. Senate,,(Dem,Raphael Warnock ,755,54,350,0,351
Cobb,Rocky Mount 01,U.S. Senate,,(Dem,Raphael Warnock ,999,56,474,2,467
Cobb,Riverside 01,U.S. Senate,,(Dem,Raphael Warnock ,602,22,240,1,339
Cobb,Roswell 01,U.S. Senate,,(Dem,Raphael Warnock ,1737,191,636,1,909
Cobb,Roswell 02,U.S. Senate,,(Dem,Raphael Warnock ,1201,127,525,0,549
Cobb,Sandy Plains 01,U.S. Senate,,(Dem,Raphael Warnock ,887,50,384,3,450
Cobb,Shallowford Falls 01,U.S. Senate,,(Dem,Raphael Warnock ,1076,110,401,1,564
Cobb,Simpson 01,U.S. Senate,,(Dem,Raphael Warnock ,595,41,230,0,324
Cobb,Sewell Mill 01,U.S. Senate,,(Dem,Raphael Warnock ,1107,104,447,1,555
Cobb,Sewell Mill 03,U.S. Senate,,(Dem,Raphael Warnock ,1265,98,523,2,642
Cobb,Smyrna 1A,U.S. Senate,,(Dem,Raphael Warnock ,1346,59,651,1,635
Cobb,Smyrna 2A,U.S. Senate,,(Dem,Raphael Warnock ,1871,102,700,5,1064
Cobb,Smyrna 3A,U.S. Senate,,(Dem,Raphael Warnock ,1649,78,550,1,1020
Cobb,Smyrna 3B,U.S. Senate,,(Dem,Raphael Warnock ,917,54,313,0,550
Cobb,Smyrna 4A,U.S. Senate,,(Dem,Raphael Warnock ,2277,177,763,5,1332
Cobb,Smyrna 5A,U.S. Senate,,(Dem,Raphael Warnock ,1371,80,562,0,729
Cobb,Smyrna 6A,U.S. Senate,,(Dem,Raphael Warnock ,2177,165,715,1,1296
Cobb,Smyrna 7A,U.S. Senate,,(Dem,Raphael Warnock ,3222,241,798,2,2181
Cobb,Sope Creek 01,U.S. Senate,,(Dem,Raphael Warnock ,726,60,350,1,315
Cobb,Sope Creek 02,U.S. Senate,,(Dem,Raphael Warnock ,1661,162,628,2,869
Cobb,Sope Creek 03,U.S. Senate,,(Dem,Raphael Warnock ,756,65,361,0,330
Cobb,Sweetwater 01,U.S. Senate,,(Dem,Raphael Warnock ,1074,44,374,0,656
Cobb,Sweetwater 02,U.S. Senate,,(Dem,Raphael Warnock ,962,83,356,3,520
Cobb,Terrell Mill 01,U.S. Senate,,(Dem,Raphael Warnock ,1617,103,651,4,859
Cobb,Timber Ridge 01,U.S. Senate,,(Dem,Raphael Warnock ,816,93,364,1,358
Cobb,Vaughan 01,U.S. Senate,,(Dem,Raphael Warnock ,697,36,260,1,400
Cobb,Vinings 01,U.S. Senate,,(Dem,Raphael Warnock ,1192,81,523,1,587
Cobb,Vinings 02,U.S. Senate,,(Dem,Raphael Warnock ,2196,165,824,1,1206
Cobb,Vinings 03,U.S. Senate,,(Dem,Raphael Warnock ,1700,153,520,2,1025
Cobb,Vinings 04,U.S. Senate,,(Dem,Raphael Warnock ,957,103,394,2,458
Cobb,Wade Green 02,U.S. Senate,,(Dem,Raphael Warnock ,1382,96,511,0,775
Cobb,Willeo 01,U.S. Senate,,(Dem,Raphael Warnock ,902,85,329,1,487
